feature,precision
"['ISM_PMI_Actual', 'UNRATENSA', 'RMFSL']",0.181818182
"['ISM_PMI_Actual', 'UNRATENSA', 'CPIAUCSL']",0.205882353
"['ISM_PMI_Actual', 'UNRATENSA', 'HOUST']",0.076923077
"['ISM_PMI_Actual', 'UNRATENSA', 'HSN1F']",1
"['ISM_PMI_Actual', 'UNRATENSA', 'FEDFUNDS']",0
"['ISM_PMI_Actual', 'UNRATENSA', 'USSLIND']",0.2
"['ISM_PMI_Actual', 'UNRATENSA', 'TOTALSA']",0
"['ISM_PMI_Actual', 'UNRATENSA', 'UMCSENT']",0.133333333
"['ISM_PMI_Actual', 'UNRATENSA', '서울아파트매매가격지수']",0.111111111
"['ISM_PMI_Actual', 'UNRATENSA', 'AMBNS']",0.15
"['ISM_PMI_Actual', 'UNRATENSA', '자가주거비포함지수']",0.222222222
"['ISM_PMI_Actual', 'UNRATENSA', '자가주거비']",0.125
"['ISM_PMI_Actual', 'UNRATENSA', '수출물가지수']",0.2
"['ISM_PMI_Actual', 'UNRATENSA', 'EXJPUS']",0.227272727
"['ISM_PMI_Actual', 'UNRATENSA', 'EXKOUS']",0.133333333
"['ISM_PMI_Actual', 'UNRATENSA', 'EXCHUS']",0.111111111
"['ISM_PMI_Actual', 'UNRATENSA', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'UNRATENSA', '정책금리']",0.111111111
"['ISM_PMI_Actual', 'UNRATENSA', '통화량']",0.225806452
"['ISM_PMI_Actual', 'UNRATENSA', 'GACDFSA066MSFRBPHI']",0.2
"['ISM_PMI_Actual', 'UNRATENSA', 'XTIMVA01KRM667S']",0.2
"['ISM_PMI_Actual', 'UNRATENSA', 'KORPROINDMISMEI']",0
"['ISM_PMI_Actual', 'UNRATENSA', 'KORCPIALLMINMEI']",0.206896552
"['ISM_PMI_Actual', 'UNRATENSA', 'LRUNTTTTKRM156S']",0.125
"['ISM_PMI_Actual', 'UNRATENSA', '한국실업률']",0
"['ISM_PMI_Actual', 'UNRATENSA', 'IR3TCD01KRM156N']",0.217391304
"['ISM_PMI_Actual', 'UNRATENSA', '환율평균']",0.2
"['ISM_PMI_Actual', 'TCU', 'INDPRO']",0
"['ISM_PMI_Actual', 'TCU', 'PPIACO']",0
"['ISM_PMI_Actual', 'TCU', 'RMFSL']",0.111111111
"['ISM_PMI_Actual', 'TCU', 'CPIAUCSL']",0.111111111
"['ISM_PMI_Actual', 'TCU', 'HOUST']",0.225806452
"['ISM_PMI_Actual', 'TCU', 'HSN1F']",0.058823529
"['ISM_PMI_Actual', 'TCU', 'FEDFUNDS']",0.222222222
"['ISM_PMI_Actual', 'TCU', 'USSLIND']",0.083333333
"['ISM_PMI_Actual', 'TCU', 'TOTALSA']",0
"['ISM_PMI_Actual', 'TCU', 'UMCSENT']",0
"['ISM_PMI_Actual', 'TCU', '서울아파트매매가격지수']",0
"['ISM_PMI_Actual', 'TCU', 'AMBNS']",0.058823529
"['ISM_PMI_Actual', 'TCU', '자가주거비포함지수']",0
"['ISM_PMI_Actual', 'TCU', '자가주거비']",0.058823529
"['ISM_PMI_Actual', 'TCU', '수출물가지수']",0.153846154
"['ISM_PMI_Actual', 'TCU', 'EXJPUS']",0.2
"['ISM_PMI_Actual', 'TCU', 'EXKOUS']",0.142857143
"['ISM_PMI_Actual', 'TCU', 'EXCHUS']",0
"['ISM_PMI_Actual', 'TCU', 'XTEXVA01CNM667S']",0.0625
"['ISM_PMI_Actual', 'TCU', '정책금리']",0
"['ISM_PMI_Actual', 'TCU', '통화량']",0.117647059
"['ISM_PMI_Actual', 'TCU', 'GACDFSA066MSFRBPHI']",0
"['ISM_PMI_Actual', 'TCU', 'XTIMVA01KRM667S']",0.166666667
"['ISM_PMI_Actual', 'TCU', 'KORPROINDMISMEI']",0
"['ISM_PMI_Actual', 'TCU', 'KORCPIALLMINMEI']",0
"['ISM_PMI_Actual', 'TCU', 'LRUNTTTTKRM156S']",0
"['ISM_PMI_Actual', 'TCU', '한국실업률']",0.125
"['ISM_PMI_Actual', 'TCU', 'IR3TCD01KRM156N']",0.076923077
"['ISM_PMI_Actual', 'TCU', '환율평균']",0
"['ISM_PMI_Actual', 'INDPRO', 'PPIACO']",0
"['ISM_PMI_Actual', 'INDPRO', 'RMFSL']",0.25
"['ISM_PMI_Actual', 'INDPRO', 'CPIAUCSL']",0.090909091
"['ISM_PMI_Actual', 'INDPRO', 'HOUST']",0.071428571
"['ISM_PMI_Actual', 'INDPRO', 'HSN1F']",0.083333333
"['ISM_PMI_Actual', 'INDPRO', 'FEDFUNDS']",0
"['ISM_PMI_Actual', 'INDPRO', 'USSLIND']",0
"['ISM_PMI_Actual', 'INDPRO', 'TOTALSA']",0
"['ISM_PMI_Actual', 'INDPRO', 'UMCSENT']",0
"['ISM_PMI_Actual', 'INDPRO', '서울아파트매매가격지수']",0.071428571
"['ISM_PMI_Actual', 'INDPRO', 'AMBNS']",0
"['ISM_PMI_Actual', 'INDPRO', '자가주거비포함지수']",0.066666667
"['ISM_PMI_Actual', 'INDPRO', '자가주거비']",0.083333333
"['ISM_PMI_Actual', 'INDPRO', '수출물가지수']",0.076923077
"['ISM_PMI_Actual', 'INDPRO', 'EXJPUS']",0.206896552
"['ISM_PMI_Actual', 'INDPRO', 'EXKOUS']",0.111111111
"['ISM_PMI_Actual', 'INDPRO', 'EXCHUS']",0.083333333
"['ISM_PMI_Actual', 'INDPRO', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'INDPRO', '정책금리']",0.1
"['ISM_PMI_Actual', 'INDPRO', '통화량']",0.066666667
"['ISM_PMI_Actual', 'INDPRO', 'GACDFSA066MSFRBPHI']",0.166666667
"['ISM_PMI_Actual', 'INDPRO', 'XTIMVA01KRM667S']",0.111111111
"['ISM_PMI_Actual', 'INDPRO', 'KORPROINDMISMEI']",0.111111111
"['ISM_PMI_Actual', 'INDPRO', 'KORCPIALLMINMEI']",0.117647059
"['ISM_PMI_Actual', 'INDPRO', 'LRUNTTTTKRM156S']",0
"['ISM_PMI_Actual', 'INDPRO', '한국실업률']",0.1
"['ISM_PMI_Actual', 'INDPRO', 'IR3TCD01KRM156N']",0.058823529
"['ISM_PMI_Actual', 'INDPRO', '환율평균']",0
"['ISM_PMI_Actual', 'PPIACO', 'RMFSL']",0.230769231
"['ISM_PMI_Actual', 'PPIACO', 'CPIAUCSL']",0.185185185
"['ISM_PMI_Actual', 'PPIACO', 'HOUST']",0.24137931
"['ISM_PMI_Actual', 'PPIACO', 'HSN1F']",0.214285714
"['ISM_PMI_Actual', 'PPIACO', 'FEDFUNDS']",0.307692308
"['ISM_PMI_Actual', 'PPIACO', 'USSLIND']",0.090909091
"['ISM_PMI_Actual', 'PPIACO', 'TOTALSA']",0
"['ISM_PMI_Actual', 'PPIACO', 'UMCSENT']",0.166666667
"['ISM_PMI_Actual', 'PPIACO', '서울아파트매매가격지수']",0.076923077
"['ISM_PMI_Actual', 'PPIACO', 'AMBNS']",0
"['ISM_PMI_Actual', 'PPIACO', '자가주거비포함지수']",0.235294118
"['ISM_PMI_Actual', 'PPIACO', '자가주거비']",0.2
"['ISM_PMI_Actual', 'PPIACO', '수출물가지수']",0.166666667
"['ISM_PMI_Actual', 'PPIACO', 'EXJPUS']",0.2
"['ISM_PMI_Actual', 'PPIACO', 'EXKOUS']",0.142857143
"['ISM_PMI_Actual', 'PPIACO', 'EXCHUS']",0.166666667
"['ISM_PMI_Actual', 'PPIACO', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'PPIACO', '정책금리']",0.230769231
"['ISM_PMI_Actual', 'PPIACO', '통화량']",0.166666667
"['ISM_PMI_Actual', 'PPIACO', 'GACDFSA066MSFRBPHI']",0
"['ISM_PMI_Actual', 'PPIACO', 'XTIMVA01KRM667S']",0.333333333
"['ISM_PMI_Actual', 'PPIACO', 'KORPROINDMISMEI']",0.1875
"['ISM_PMI_Actual', 'PPIACO', 'KORCPIALLMINMEI']",0.083333333
"['ISM_PMI_Actual', 'PPIACO', 'LRUNTTTTKRM156S']",0
"['ISM_PMI_Actual', 'PPIACO', '한국실업률']",0.25
"['ISM_PMI_Actual', 'PPIACO', 'IR3TCD01KRM156N']",0.235294118
"['ISM_PMI_Actual', 'PPIACO', '환율평균']",0.125
"['ISM_PMI_Actual', 'RMFSL', 'CPIAUCSL']",0.117647059
"['ISM_PMI_Actual', 'RMFSL', 'HOUST']",0.285714286
"['ISM_PMI_Actual', 'RMFSL', 'HSN1F']",0.4
"['ISM_PMI_Actual', 'RMFSL', 'FEDFUNDS']",0.166666667
"['ISM_PMI_Actual', 'RMFSL', 'USSLIND']",0.2
"['ISM_PMI_Actual', 'RMFSL', 'TOTALSA']",0
"['ISM_PMI_Actual', 'RMFSL', 'UMCSENT']",0
"['ISM_PMI_Actual', 'RMFSL', '서울아파트매매가격지수']",0.066666667
"['ISM_PMI_Actual', 'RMFSL', 'AMBNS']",0.181818182
"['ISM_PMI_Actual', 'RMFSL', '자가주거비포함지수']",0
"['ISM_PMI_Actual', 'RMFSL', '자가주거비']",0
"['ISM_PMI_Actual', 'RMFSL', '수출물가지수']",0.2
"['ISM_PMI_Actual', 'RMFSL', 'EXJPUS']",0.090909091
"['ISM_PMI_Actual', 'RMFSL', 'EXKOUS']",0.125
"['ISM_PMI_Actual', 'RMFSL', 'EXCHUS']",0.166666667
"['ISM_PMI_Actual', 'RMFSL', 'XTEXVA01CNM667S']",0.1
"['ISM_PMI_Actual', 'RMFSL', '정책금리']",0.166666667
"['ISM_PMI_Actual', 'RMFSL', '통화량']",0
"['ISM_PMI_Actual', 'RMFSL', 'GACDFSA066MSFRBPHI']",0.111111111
"['ISM_PMI_Actual', 'RMFSL', 'XTIMVA01KRM667S']",0.428571429
"['ISM_PMI_Actual', 'RMFSL', 'KORPROINDMISMEI']",0.133333333
"['ISM_PMI_Actual', 'RMFSL', 'KORCPIALLMINMEI']",0
"['ISM_PMI_Actual', 'RMFSL', 'LRUNTTTTKRM156S']",0.25
"['ISM_PMI_Actual', 'RMFSL', '한국실업률']",0.285714286
"['ISM_PMI_Actual', 'RMFSL', 'IR3TCD01KRM156N']",0
"['ISM_PMI_Actual', 'RMFSL', '환율평균']",0.142857143
"['ISM_PMI_Actual', 'CPIAUCSL', 'HOUST']",0.205882353
"['ISM_PMI_Actual', 'CPIAUCSL', 'HSN1F']",0.222222222
"['ISM_PMI_Actual', 'CPIAUCSL', 'FEDFUNDS']",0.193548387
"['ISM_PMI_Actual', 'CPIAUCSL', 'USSLIND']",0.194444444
"['ISM_PMI_Actual', 'CPIAUCSL', 'TOTALSA']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', 'UMCSENT']",0.194444444
"['ISM_PMI_Actual', 'CPIAUCSL', '서울아파트매매가격지수']",0.125
"['ISM_PMI_Actual', 'CPIAUCSL', 'AMBNS']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', '자가주거비포함지수']",0.176470588
"['ISM_PMI_Actual', 'CPIAUCSL', '자가주거비']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', '수출물가지수']",0.205882353
"['ISM_PMI_Actual', 'CPIAUCSL', 'EXJPUS']",0.217391304
"['ISM_PMI_Actual', 'CPIAUCSL', 'EXKOUS']",0.194444444
"['ISM_PMI_Actual', 'CPIAUCSL', 'EXCHUS']",0.117647059
"['ISM_PMI_Actual', 'CPIAUCSL', 'XTEXVA01CNM667S']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', '정책금리']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', '통화량']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0.076923077
"['ISM_PMI_Actual', 'CPIAUCSL', 'XTIMVA01KRM667S']",0.25
"['ISM_PMI_Actual', 'CPIAUCSL', 'KORPROINDMISMEI']",0.21875
"['ISM_PMI_Actual', 'CPIAUCSL', 'KORCPIALLMINMEI']",0.176470588
"['ISM_PMI_Actual', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', '한국실업률']",0.157894737
"['ISM_PMI_Actual', 'CPIAUCSL', 'IR3TCD01KRM156N']",0.2
"['ISM_PMI_Actual', 'CPIAUCSL', '환율평균']",0.2
"['ISM_PMI_Actual', 'HOUST', 'HSN1F']",0.166666667
"['ISM_PMI_Actual', 'HOUST', 'FEDFUNDS']",0.24137931
"['ISM_PMI_Actual', 'HOUST', 'USSLIND']",0.233333333
"['ISM_PMI_Actual', 'HOUST', 'TOTALSA']",0.1875
"['ISM_PMI_Actual', 'HOUST', 'UMCSENT']",0.24137931
"['ISM_PMI_Actual', 'HOUST', '서울아파트매매가격지수']",0.225806452
"['ISM_PMI_Actual', 'HOUST', 'AMBNS']",0.233333333
"['ISM_PMI_Actual', 'HOUST', '자가주거비포함지수']",0.212121212
"['ISM_PMI_Actual', 'HOUST', '자가주거비']",0.21875
"['ISM_PMI_Actual', 'HOUST', '수출물가지수']",0.2
"['ISM_PMI_Actual', 'HOUST', 'EXJPUS']",0.25
"['ISM_PMI_Actual', 'HOUST', 'EXKOUS']",0.225806452
"['ISM_PMI_Actual', 'HOUST', 'EXCHUS']",0.222222222
"['ISM_PMI_Actual', 'HOUST', 'XTEXVA01CNM667S']",0.233333333
"['ISM_PMI_Actual', 'HOUST', '정책금리']",0.225806452
"['ISM_PMI_Actual', 'HOUST', '통화량']",0.212121212
"['ISM_PMI_Actual', 'HOUST', 'GACDFSA066MSFRBPHI']",0.166666667
"['ISM_PMI_Actual', 'HOUST', 'XTIMVA01KRM667S']",0.3125
"['ISM_PMI_Actual', 'HOUST', 'KORPROINDMISMEI']",0.222222222
"['ISM_PMI_Actual', 'HOUST', 'KORCPIALLMINMEI']",0.212121212
"['ISM_PMI_Actual', 'HOUST', 'LRUNTTTTKRM156S']",0.206896552
"['ISM_PMI_Actual', 'HOUST', '한국실업률']",0.235294118
"['ISM_PMI_Actual', 'HOUST', 'IR3TCD01KRM156N']",0.225806452
"['ISM_PMI_Actual', 'HOUST', '환율평균']",0.24
"['ISM_PMI_Actual', 'HSN1F', 'FEDFUNDS']",0.166666667
"['ISM_PMI_Actual', 'HSN1F', 'USSLIND']",0.333333333
"['ISM_PMI_Actual', 'HSN1F', 'TOTALSA']",0
"['ISM_PMI_Actual', 'HSN1F', 'UMCSENT']",0.5
"['ISM_PMI_Actual', 'HSN1F', '서울아파트매매가격지수']",0.117647059
"['ISM_PMI_Actual', 'HSN1F', 'AMBNS']",0.25
"['ISM_PMI_Actual', 'HSN1F', '자가주거비포함지수']",0.2
"['ISM_PMI_Actual', 'HSN1F', '자가주거비']",0.2
"['ISM_PMI_Actual', 'HSN1F', '수출물가지수']",0.333333333
"['ISM_PMI_Actual', 'HSN1F', 'EXJPUS']",0.2
"['ISM_PMI_Actual', 'HSN1F', 'EXKOUS']",0.222222222
"['ISM_PMI_Actual', 'HSN1F', 'EXCHUS']",1
"['ISM_PMI_Actual', 'HSN1F', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'HSN1F', '정책금리']",0.333333333
"['ISM_PMI_Actual', 'HSN1F', '통화량']",0.25
"['ISM_PMI_Actual', 'HSN1F', 'GACDFSA066MSFRBPHI']",0
"['ISM_PMI_Actual', 'HSN1F', 'XTIMVA01KRM667S']",1
"['ISM_PMI_Actual', 'HSN1F', 'KORPROINDMISMEI']",0
"['ISM_PMI_Actual', 'HSN1F', 'KORCPIALLMINMEI']",0.25
"['ISM_PMI_Actual', 'HSN1F', 'LRUNTTTTKRM156S']",1
"['ISM_PMI_Actual', 'HSN1F', '한국실업률']",0.2
"['ISM_PMI_Actual', 'HSN1F', 'IR3TCD01KRM156N']",0
"['ISM_PMI_Actual', 'HSN1F', '환율평균']",0
"['ISM_PMI_Actual', 'FEDFUNDS', 'USSLIND']",0.25
"['ISM_PMI_Actual', 'FEDFUNDS', 'TOTALSA']",0
"['ISM_PMI_Actual', 'FEDFUNDS', 'UMCSENT']",0
"['ISM_PMI_Actual', 'FEDFUNDS', '서울아파트매매가격지수']",0.153846154
"['ISM_PMI_Actual', 'FEDFUNDS', 'AMBNS']",0.153846154
"['ISM_PMI_Actual', 'FEDFUNDS', '자가주거비포함지수']",0.111111111
"['ISM_PMI_Actual', 'FEDFUNDS', '자가주거비']",0.111111111
"['ISM_PMI_Actual', 'FEDFUNDS', '수출물가지수']",0
"['ISM_PMI_Actual', 'FEDFUNDS', 'EXJPUS']",0.153846154
"['ISM_PMI_Actual', 'FEDFUNDS', 'EXKOUS']",0
"['ISM_PMI_Actual', 'FEDFUNDS', 'EXCHUS']",0.111111111
"['ISM_PMI_Actual', 'FEDFUNDS', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'FEDFUNDS', '정책금리']",0
"['ISM_PMI_Actual', 'FEDFUNDS', '통화량']",0.111111111
"['ISM_PMI_Actual', 'FEDFUNDS', 'GACDFSA066MSFRBPHI']",0.111111111
"['ISM_PMI_Actual', 'FEDFUNDS', 'XTIMVA01KRM667S']",0.333333333
"['ISM_PMI_Actual', 'FEDFUNDS', 'KORPROINDMISMEI']",0.1
"['ISM_PMI_Actual', 'FEDFUNDS', 'KORCPIALLMINMEI']",0
"['ISM_PMI_Actual', 'FEDFUNDS', 'LRUNTTTTKRM156S']",0
"['ISM_PMI_Actual', 'FEDFUNDS', '한국실업률']",0.25
"['ISM_PMI_Actual', 'FEDFUNDS', 'IR3TCD01KRM156N']",0
"['ISM_PMI_Actual', 'FEDFUNDS', '환율평균']",0
"['ISM_PMI_Actual', 'USSLIND', 'TOTALSA']",0
"['ISM_PMI_Actual', 'USSLIND', 'UMCSENT']",0.181818182
"['ISM_PMI_Actual', 'USSLIND', '서울아파트매매가격지수']",0.133333333
"['ISM_PMI_Actual', 'USSLIND', 'AMBNS']",0.142857143
"['ISM_PMI_Actual', 'USSLIND', '자가주거비포함지수']",0.206896552
"['ISM_PMI_Actual', 'USSLIND', '자가주거비']",0.206896552
"['ISM_PMI_Actual', 'USSLIND', '수출물가지수']",0.2
"['ISM_PMI_Actual', 'USSLIND', 'EXJPUS']",0.272727273
"['ISM_PMI_Actual', 'USSLIND', 'EXKOUS']",0.3
"['ISM_PMI_Actual', 'USSLIND', 'EXCHUS']",0
"['ISM_PMI_Actual', 'USSLIND', 'XTEXVA01CNM667S']",0.125
"['ISM_PMI_Actual', 'USSLIND', '정책금리']",0.210526316
"['ISM_PMI_Actual', 'USSLIND', '통화량']",0.222222222
"['ISM_PMI_Actual', 'USSLIND', 'GACDFSA066MSFRBPHI']",0.25
"['ISM_PMI_Actual', 'USSLIND', 'XTIMVA01KRM667S']",0.5
"['ISM_PMI_Actual', 'USSLIND', 'KORPROINDMISMEI']",0.277777778
"['ISM_PMI_Actual', 'USSLIND', 'KORCPIALLMINMEI']",0.1875
"['ISM_PMI_Actual', 'USSLIND', 'LRUNTTTTKRM156S']",0.285714286
"['ISM_PMI_Actual', 'USSLIND', '한국실업률']",0.142857143
"['ISM_PMI_Actual', 'USSLIND', 'IR3TCD01KRM156N']",0.193548387
"['ISM_PMI_Actual', 'USSLIND', '환율평균']",0.285714286
"['ISM_PMI_Actual', 'TOTALSA', 'UMCSENT']",0
"['ISM_PMI_Actual', 'TOTALSA', '서울아파트매매가격지수']",0.142857143
"['ISM_PMI_Actual', 'TOTALSA', 'AMBNS']",0
"['ISM_PMI_Actual', 'TOTALSA', '자가주거비포함지수']",0.230769231
"['ISM_PMI_Actual', 'TOTALSA', '자가주거비']",0.1
"['ISM_PMI_Actual', 'TOTALSA', '수출물가지수']",0
"['ISM_PMI_Actual', 'TOTALSA', 'EXJPUS']",0.125
"['ISM_PMI_Actual', 'TOTALSA', 'EXKOUS']",0.125
"['ISM_PMI_Actual', 'TOTALSA', 'EXCHUS']",0
"['ISM_PMI_Actual', 'TOTALSA', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'TOTALSA', '정책금리']",0.083333333
"['ISM_PMI_Actual', 'TOTALSA', '통화량']",0.105263158
"['ISM_PMI_Actual', 'TOTALSA', 'GACDFSA066MSFRBPHI']",0
"['ISM_PMI_Actual', 'TOTALSA', 'XTIMVA01KRM667S']",0
"['ISM_PMI_Actual', 'TOTALSA', 'KORPROINDMISMEI']",0
"['ISM_PMI_Actual', 'TOTALSA', 'KORCPIALLMINMEI']",0.214285714
"['ISM_PMI_Actual', 'TOTALSA', 'LRUNTTTTKRM156S']",0.222222222
"['ISM_PMI_Actual', 'TOTALSA', '한국실업률']",0.285714286
"['ISM_PMI_Actual', 'TOTALSA', 'IR3TCD01KRM156N']",0.294117647
"['ISM_PMI_Actual', 'TOTALSA', '환율평균']",0
"['ISM_PMI_Actual', 'UMCSENT', '서울아파트매매가격지수']",0.0625
"['ISM_PMI_Actual', 'UMCSENT', 'AMBNS']",0.166666667
"['ISM_PMI_Actual', 'UMCSENT', '자가주거비포함지수']",0.193548387
"['ISM_PMI_Actual', 'UMCSENT', '자가주거비']",0.21875
"['ISM_PMI_Actual', 'UMCSENT', '수출물가지수']",0.1
"['ISM_PMI_Actual', 'UMCSENT', 'EXJPUS']",0.214285714
"['ISM_PMI_Actual', 'UMCSENT', 'EXKOUS']",0.125
"['ISM_PMI_Actual', 'UMCSENT', 'EXCHUS']",0.1
"['ISM_PMI_Actual', 'UMCSENT', 'XTEXVA01CNM667S']",0
"['ISM_PMI_Actual', 'UMCSENT', '정책금리']",0.083333333
"['ISM_PMI_Actual', 'UMCSENT', '통화량']",0.193548387
"['ISM_PMI_Actual', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0
"['ISM_PMI_Actual', 'UMCSENT', 'XTIMVA01KRM667S']",0.2
"['ISM_PMI_Actual', 'UMCSENT', 'KORPROINDMISMEI']",0
"['ISM_PMI_Actual', 'UMCSENT', 'KORCPIALLMINMEI']",0.181818182
"['ISM_PMI_Actual', 'UMCSENT', 'LRUNTTTTKRM156S']",0.2
"['ISM_PMI_Actual', 'UMCSENT', '한국실업률']",0
"['ISM_PMI_Actual', 'UMCSENT', 'IR3TCD01KRM156N']",0.208333333
"['ISM_PMI_Actual', 'UMCSENT', '환율평균']",0.166666667
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'AMBNS']",0.111111111
"['ISM_PMI_Actual', '서울아파트매매가격지수', '자가주거비포함지수']",0.205882353
"['ISM_PMI_Actual', '서울아파트매매가격지수', '자가주거비']",0.105263158
"['ISM_PMI_Actual', '서울아파트매매가격지수', '수출물가지수']",0.125
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'EXJPUS']",0.133333333
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'EXKOUS']",0.111111111
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'EXCHUS']",0.076923077
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'XTEXVA01CNM667S']",0.205882353
"['ISM_PMI_Actual', '서울아파트매매가격지수', '정책금리']",0.117647059
"['ISM_PMI_Actual', '서울아파트매매가격지수', '통화량']",0.205882353
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",0.090909091
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'XTIMVA01KRM667S']",0.4
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'KORPROINDMISMEI']",0.090909091
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0.117647059
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'LRUNTTTTKRM156S']",0
"['ISM_PMI_Actual', '서울아파트매매가격지수', '한국실업률']",0.25
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",0.117647059
"['ISM_PMI_Actual', '서울아파트매매가격지수', '환율평균']",0.263157895
"['ISM_PMI_Actual', 'AMBNS', '자가주거비포함지수']",0.230769231
"['ISM_PMI_Actual', 'AMBNS', '자가주거비']",0.233333333
"['ISM_PMI_Actual', 'AMBNS', '수출물가지수']",0.294117647
"['ISM_PMI_Actual', 'AMBNS', 'EXJPUS']",0.294117647
"['ISM_PMI_Actual', 'AMBNS', 'EXKOUS']",0.111111111
"['ISM_PMI_Actual', 'AMBNS', 'EXCHUS']",0.125
"['ISM_PMI_Actual', 'AMBNS', 'XTEXVA01CNM667S']",0.4
"['ISM_PMI_Actual', 'AMBNS', '정책금리']",0.238095238
"['ISM_PMI_Actual', 'AMBNS', '통화량']",0.212121212
"['ISM_PMI_Actual', 'AMBNS', 'GACDFSA066MSFRBPHI']",0
"['ISM_PMI_Actual', 'AMBNS', 'XTIMVA01KRM667S']",0.307692308
"['ISM_PMI_Actual', 'AMBNS', 'KORPROINDMISMEI']",0.307692308
"['ISM_PMI_Actual', 'AMBNS', 'KORCPIALLMINMEI']",0.133333333
"['ISM_PMI_Actual', 'AMBNS', 'LRUNTTTTKRM156S']",0
"['ISM_PMI_Actual', 'AMBNS', '한국실업률']",0.25
"['ISM_PMI_Actual', 'AMBNS', 'IR3TCD01KRM156N']",0.230769231
"['ISM_PMI_Actual', 'AMBNS', '환율평균']",0.25
"['ISM_PMI_Actual', '자가주거비포함지수', '자가주거비']",0.2
"['ISM_PMI_Actual', '자가주거비포함지수', '수출물가지수']",0.2
"['ISM_PMI_Actual', '자가주거비포함지수', 'EXJPUS']",0.133333333
"['ISM_PMI_Actual', '자가주거비포함지수', 'EXKOUS']",0.206896552
"['ISM_PMI_Actual', '자가주거비포함지수', 'EXCHUS']",0.125
"['ISM_PMI_Actual', '자가주거비포함지수', 'XTEXVA01CNM667S']",0.2
"['ISM_PMI_Actual', '자가주거비포함지수', '정책금리']",0.083333333
"['ISM_PMI_Actual', '자가주거비포함지수', '통화량']",0.214285714
"['ISM_PMI_Actual', '자가주거비포함지수', 'GACDFSA066MSFRBPHI']",0.166666667
"['ISM_PMI_Actual', '자가주거비포함지수', 'XTIMVA01KRM667S']",0.285714286
"['ISM_PMI_Actual', '자가주거비포함지수', 'KORPROINDMISMEI']",0.1875
"['ISM_PMI_Actual', '자가주거비포함지수', 'KORCPIALLMINMEI']",0.230769231
"['ISM_PMI_Actual', '자가주거비포함지수', 'LRUNTTTTKRM156S']",0.205882353
"['ISM_PMI_Actual', '자가주거비포함지수', '한국실업률']",0.181818182
"['ISM_PMI_Actual', '자가주거비포함지수', 'IR3TCD01KRM156N']",0.285714286
"['ISM_PMI_Actual', '자가주거비포함지수', '환율평균']",0.193548387
"['ISM_PMI_Actual', '자가주거비', '수출물가지수']",0.1875
"['ISM_PMI_Actual', '자가주거비', 'EXJPUS']",0.133333333
"['ISM_PMI_Actual', '자가주거비', 'EXKOUS']",0.206896552
"['ISM_PMI_Actual', '자가주거비', 'EXCHUS']",0.142857143
"['ISM_PMI_Actual', '자가주거비', 'XTEXVA01CNM667S']",0.095238095
"['ISM_PMI_Actual', '자가주거비', '정책금리']",0.225806452
"['ISM_PMI_Actual', '자가주거비', '통화량']",0.225806452
"['ISM_PMI_Actual', '자가주거비', 'GACDFSA066MSFRBPHI']",0.125
"['ISM_PMI_Actual', '자가주거비', 'XTIMVA01KRM667S']",0.266666667
"['ISM_PMI_Actual', '자가주거비', 'KORPROINDMISMEI']",0.2
"['ISM_PMI_Actual', '자가주거비', 'KORCPIALLMINMEI']",0.2
"['ISM_PMI_Actual', '자가주거비', 'LRUNTTTTKRM156S']",0.212121212
"['ISM_PMI_Actual', '자가주거비', '한국실업률']",0.2
"['ISM_PMI_Actual', '자가주거비', 'IR3TCD01KRM156N']",0.212121212
"['ISM_PMI_Actual', '자가주거비', '환율평균']",0.2
"['ISM_PMI_Actual', '수출물가지수', 'EXJPUS']",0.25
"['ISM_PMI_Actual', '수출물가지수', 'EXKOUS']",0.142857143
